,endTime,artistName,trackName,msPlayed,day,skipped?,top100Artist?
37259,2020-05-25 02:38,Steve Lacy,Dark Red,172835,Monday,n,n
37260,2020-05-25 02:40,Steve Lacy,C U Girl,129596,Monday,n,n
37261,2020-05-25 02:44,Steve Lacy,N Side,224106,Monday,n,n
37262,2020-05-25 02:46,Vampire Weekend,Sunflower (feat. Steve Lacy),137311,Monday,n,n
37263,2020-05-25 02:46,Kali Uchis,Just A Stranger (feat. Steve Lacy),24424,Monday,y,y
37264,2020-05-25 02:49,Steve Lacy,Ryd,139913,Monday,n,n
37265,2020-05-25 02:52,Thundercat,Black Qualls,189654,Monday,n,y
37266,2020-05-25 02:55,Steve Lacy,Playground,213687,Monday,n,n
37267,2020-05-25 02:59,Vampire Weekend,Flower Moon (feat. Steve Lacy),237153,Monday,n,n
37268,2020-05-25 03:01,Steve Lacy,Looks,91163,Monday,n,n
37269,2020-05-25 03:03,Blood Orange,Out Of Your League,139936,Monday,n,n
37270,2020-05-25 03:05,Steve Lacy,Only If,99657,Monday,n,n
37271,2020-05-25 03:08,Ravyn Lenae,Computer Luv (feat. Steve Lacy),161802,Monday,n,n
37272,2020-05-25 03:11,Jonti,Scrood (feat. Steve Lacy),194171,Monday,n,n
37273,2020-05-25 03:14,Steve Lacy,Hate CD,159557,Monday,n,n
37274,2020-05-25 03:14,Tru,"Fungus (feat. K. Solar, Scott Kelley & Steve Lacy)",7152,Monday,y,n
37275,2020-05-25 03:20,Gunna,SKYBOX,178093,Monday,n,y
37276,2020-05-25 03:23,Black Hippy,Rolling Stone,216569,Monday,n,n
37277,2020-05-25 03:28,Strong Arm Steady,Fair Fight,261213,Monday,n,n
37278,2020-05-25 03:31,Black Hippy,Constipation,206937,Monday,n,n
37279,2020-05-25 03:37,Black Hippy,UOENO,342285,Monday,n,n
37280,2020-05-25 03:39,JPEGMAFIA,BALD!,153932,Monday,n,y
37281,2020-05-25 03:42,Yung Lean,french hotel,144133,Monday,n,y
37282,2020-05-25 03:46,Tommy Genesis,It's Okay,211246,Monday,n,y
37283,2020-05-25 03:49,Tommy Genesis,You Know Me,187015,Monday,n,y
37284,2020-05-25 03:51,Tommy Genesis,Rainbow,135012,Monday,n,y
37285,2020-05-25 03:51,Gunna,ARGENTINA,1420,Monday,y,y
37286,2020-05-25 03:51,Gunna,ARGENTINA,1760,Monday,y,y
37287,2020-05-25 03:51,Gunna,ARGENTINA,6390,Monday,y,y
37288,2020-05-25 03:51,Gunna,SKYBOX,1240,Monday,y,y
37289,2020-05-25 03:51,Gunna,SKYBOX,6010,Monday,y,y
37290,2020-05-25 03:51,Gunna,SKYBOX,2060,Monday,y,y
37291,2020-05-25 03:56,Gunna,SKYBOX,297363,Monday,n,y
37292,2020-05-25 03:58,Gunna,GIMMICK,128640,Monday,n,y
37293,2020-05-25 04:02,Gunna,MOTW,152680,Monday,n,y
37294,2020-05-25 04:04,Gunna,FEIGNING,128702,Monday,n,y
37295,2020-05-25 04:05,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),94480,Monday,n,y
37296,2020-05-25 04:09,Gunna,ADDYS (feat. Nechie),179373,Monday,n,y
37297,2020-05-25 04:12,Gunna,SKYBOX,178093,Monday,n,y
37298,2020-05-25 04:40,Gunna,WUNNA,151323,Monday,n,y
37299,2020-05-25 04:43,Gunna,SKYBOX,178093,Monday,n,y
37300,2020-05-25 04:52,Gunna,WUNNA,53926,Monday,n,y
37301,2020-05-25 04:55,Gunna,BLINDFOLD (feat. Lil Baby),154666,Monday,n,y
37302,2020-05-25 04:57,Gunna,ROCKSTAR BIKERS & CHAINS,129320,Monday,n,y
37303,2020-05-25 05:00,Gunna,MET GALA,149133,Monday,n,y
37304,2020-05-25 05:04,Gunna,NASTY GIRL / ON CAMERA,230600,Monday,n,y
37305,2020-05-25 05:07,Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),197000,Monday,n,y
37306,2020-05-25 05:09,Gunna,I'M ON SOME,108950,Monday,n,y
37307,2020-05-25 05:24,Gunna,BLINDFOLD (feat. Lil Baby),746,Monday,y,y
37308,2020-05-25 05:24,Gunna,WUNNA,746,Monday,y,y
37309,2020-05-25 05:24,Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),640,Monday,y,y
37310,2020-05-25 05:24,Gunna,ROCKSTAR BIKERS & CHAINS,576,Monday,y,y
37311,2020-05-25 05:24,Gunna,MET GALA,853,Monday,y,y
37312,2020-05-25 05:24,Gunna,NASTY GIRL / ON CAMERA,789,Monday,y,y
37313,2020-05-25 05:27,Gunna,SKYBOX,178093,Monday,n,y
37314,2020-05-25 05:31,Gunna,NASTY GIRL / ON CAMERA,230600,Monday,n,y
37315,2020-05-25 05:31,Gunna,TOP FLOOR (feat. Travis Scott),6520,Monday,y,y
37316,2020-05-25 07:23,Gunna,TOP FLOOR (feat. Travis Scott),12890,Monday,y,y
37317,2020-05-25 08:03,Rexx Life Raj,Moonwalk,126540,Monday,n,n
37318,2020-05-25 17:27,Steve Lacy,Dark Red,2690,Monday,y,n
37319,2020-05-25 17:30,Gunna,ADDYS (feat. Nechie),179373,Monday,n,y
37320,2020-05-25 17:33,Steve Lacy,Dark Red,173104,Monday,n,n
37321,2020-05-25 17:36,CJ Fly,RUDEBWOY (feat. Joey Bada$$),156752,Monday,n,n
37322,2020-05-25 17:40,Slick Rick,Children's Story,242040,Monday,n,n
37323,2020-05-25 17:43,Das EFX,They Want EFX,221400,Monday,n,n
37324,2020-05-25 17:46,JACKBOYS,OUT WEST (feat. Young Thug),157712,Monday,n,n
37325,2020-05-25 17:50,Method Man,What's Happenin',232253,Monday,n,n
37326,2020-05-25 17:56,Gunna,SKYBOX,343768,Monday,n,y
37327,2020-05-25 17:58,Black Hippy,Rolling Stone,93513,Monday,n,n
37328,2020-05-25 17:58,Pouya,Muddy Waters,917,Monday,y,n
37329,2020-05-25 18:00,LUCKI,Believe the Hype,146160,Monday,n,y
37330,2020-05-25 18:01,Meshuggah,Bleed,15040,Monday,y,n
37331,2020-05-25 18:01,Ab-Soul,Dangerookipawaa Freestyle,46150,Monday,n,n
37332,2020-05-25 18:05,Playboi Carti,R.I.P.,192026,Monday,n,y
37333,2020-05-25 18:07,Yung Lean,My Agenda,128986,Monday,n,y
37334,2020-05-25 18:10,"Tyler, The Creator",EARFQUAKE,190066,Monday,n,y
37335,2020-05-25 18:13,ASAP Rocky,Kids Turned Out Fine,183120,Monday,n,y
37336,2020-05-25 18:17,Playboi Carti,Long Time - Intro,211773,Monday,n,y
37337,2020-05-25 18:19,JPEGMAFIA,BALD!,153932,Monday,n,y
37338,2020-05-25 18:21,SahBabii,Anime World,80572,Monday,n,n
37339,2020-05-25 18:21,Denzel Curry,WISH FEAT. KIDDO MARV,2240,Monday,y,y
37340,2020-05-25 18:22,Earl Sweatshirt,MTOMB (feat. Liv.e),70055,Monday,n,y
37341,2020-05-25 18:24,Frank Ocean,Solo (Reprise),149200,Monday,n,y
37342,2020-05-25 18:27,Mac Miller,Circles,170360,Monday,n,y
37343,2020-05-25 18:30,Ameer Vann,High Tolerance,165750,Monday,n,n
37344,2020-05-25 18:33,Saba,Beautiful Smile,171013,Monday,n,y
37345,2020-05-25 18:49,Ski Mask The Slump God,Foot Fungus,129546,Monday,n,y
37346,2020-05-25 18:53,FKA twigs,holy terrain,243000,Monday,n,n
37347,2020-05-25 19:00,Sons Of Kemet,My Queen Is Harriet Tubman,338133,Monday,n,n
37348,2020-05-25 19:00,Trippie Redd,Oomps Revenge,28647,Monday,y,y
37349,2020-05-25 19:02,Sixpress,That's How That's Why,144000,Monday,n,n
37350,2020-05-25 19:07,Anderson .Paak,Headlow (feat. Norelle),250773,Monday,n,y
37351,2020-05-25 19:10,Mild High Club,Skiptracing,219646,Monday,n,n
37352,2020-05-25 19:13,Juice WRLD,Black & White,186945,Monday,n,y
37353,2020-05-25 19:16,Ramirez,Mosh Pit Killa,151428,Monday,n,n
37354,2020-05-25 19:20,Jon Waltz,Riot,214153,Monday,n,n
37355,2020-05-25 19:26,Porter Robinson,Goodbye To A World,328506,Monday,n,n
37356,2020-05-25 19:28,Sublime,What I Got,170906,Monday,n,n
37357,2020-05-25 19:31,Vince Staples,FUN!,171106,Monday,n,y
37358,2020-05-25 19:34,Jack White,Hip (Eponymous) Poor Boy,132682,Monday,n,n
37359,2020-05-25 19:34,Curtis Mayfield,Ghetto Child - Demo Version,12610,Monday,y,y
37360,2020-05-25 19:34,Post Malone,Same Bitches (feat. G-Eazy & YG),3060,Monday,y,y
37361,2020-05-25 19:35,Tommy Genesis,God Sent,54497,Monday,n,y
37362,2020-05-25 19:38,Tommy Genesis,Bad Boy,122772,Monday,n,y
37363,2020-05-25 19:40,Tommy Genesis,Play With It,120012,Monday,n,y
37364,2020-05-25 19:41,Tommy Genesis,Miami,66147,Monday,n,y
37365,2020-05-25 19:44,Tommy Genesis,100 Bad - Charli XCX Remix,180641,Monday,n,y
37366,2020-05-25 19:47,Tommy Genesis,Daddy,164159,Monday,n,y
37367,2020-05-25 19:57,Tommy Genesis,Drive,214326,Monday,n,y
37368,2020-05-25 20:00,Tommy Genesis,Naughty,150787,Monday,n,y
37369,2020-05-25 20:03,Tommy Genesis,Tommy,162480,Monday,n,y
37370,2020-05-25 20:17,Tommy Genesis,You Know Me,121734,Monday,n,y
37371,2020-05-25 20:21,Tommy Genesis,You Know Me,65530,Monday,n,y
37372,2020-05-25 20:27,Tommy Genesis,It's Okay,365685,Monday,n,y
37373,2020-05-25 20:28,Tommy Genesis,Rainbow,25693,Monday,y,y
37374,2020-05-25 20:31,Tommy Genesis,It's Okay,211246,Monday,n,y
37375,2020-05-25 20:31,Tommy Genesis,Rainbow,1173,Monday,y,y
37376,2020-05-25 20:35,Tommy Genesis,It's Okay,211246,Monday,n,y
37377,2020-05-25 20:37,Tommy Genesis,Rainbow,84263,Monday,n,y
37378,2020-05-25 20:39,Playboi Carti,FlatBed Freestyle,10590,Monday,y,y
37379,2020-05-25 20:39,Playboi Carti,Unknown Track,96030,Monday,n,y
37380,2020-05-25 20:43,Playboi Carti,Long Time - Intro,211773,Monday,n,y
37381,2020-05-25 20:54,Playboi Carti,Home (KOD),162133,Monday,n,y
37382,2020-05-25 21:00,Playboi Carti,Poke It Out (with Nicki Minaj),269813,Monday,n,y
37383,2020-05-25 21:02,Playboi Carti,Old Money,135546,Monday,n,y
37384,2020-05-25 21:13,Playboi Carti,Lean 4 Real (feat. Skepta),177026,Monday,n,y
37385,2020-05-25 21:16,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800,Monday,n,y
37386,2020-05-25 21:18,Playboi Carti,Right Now (feat. Pi'erre Bourne),139646,Monday,n,y
37387,2020-05-25 21:34,Playboi Carti,Right Now (feat. Pi'erre Bourne),67367,Monday,n,y
37388,2020-05-25 22:24,Playboi Carti,Middle Of The Summer (feat. Red Coldhearted),137026,Monday,n,y
37389,2020-05-25 22:28,Playboi Carti,Pull Up,216400,Monday,n,y
37390,2020-05-25 22:31,Playboi Carti,Top (feat. Pi'erre Bourne),133013,Monday,n,y
37391,2020-05-25 22:33,Playboi Carti,Foreign,142893,Monday,n,y
37392,2020-05-25 22:37,Playboi Carti,No Time (feat. Gunna),219453,Monday,n,y
37393,2020-05-25 22:40,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206333,Monday,n,y
37394,2020-05-25 22:43,Playboi Carti,Mileage (feat. Chief Keef),149760,Monday,n,y
37395,2020-05-25 22:46,Playboi Carti,Choppa Won't Miss (feat. Young Thug),217960,Monday,n,y
37396,2020-05-25 22:49,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,161200,Monday,n,y
37397,2020-05-25 22:52,Playboi Carti,Love Hurts (feat. Travis Scott),180560,Monday,n,y
37398,2020-05-25 23:02,Playboi Carti,R.I.P.,192026,Monday,n,y
37399,2020-05-25 23:06,Playboi Carti,FlatBed Freestyle,193973,Monday,n,y
37400,2020-05-25 23:10,Playboi Carti,Love Hurts (feat. Travis Scott),180560,Monday,n,y
37401,2020-05-25 23:14,Lil Uzi Vert,Myron,224954,Monday,n,y
37402,2020-05-25 23:16,Gunna,WUNNA,158240,Monday,n,y
37403,2020-05-25 23:19,Kodak Black,Calling My Spirit,152000,Monday,n,n
37404,2020-05-25 23:22,Playboi Carti,Lookin,183552,Monday,n,y
37405,2020-05-25 23:24,Baby Keem,BUSS HER UP,139042,Monday,n,y
37406,2020-05-25 23:28,Lil Uzi Vert,Prices,233333,Monday,n,y
37407,2020-05-25 23:31,Huncho Jack,Motorcycle Patches,157817,Monday,n,n
37408,2020-05-25 23:33,City Morgue,NECK BRACE,135418,Monday,n,y
37409,2020-05-25 23:36,City Morgue,INFERIOR,150237,Monday,n,y
37410,2020-05-25 23:40,City Morgue,DRAINO (feat. Denzel Curry),202611,Monday,n,y
37411,2020-05-25 23:42,City Morgue,THE GIVE UP,148870,Monday,n,y
37412,2020-05-25 23:44,City Morgue,THRESH,116965,Monday,n,y
37413,2020-05-25 23:47,City Morgue,SPLINTER,135667,Monday,n,y
37414,2020-05-25 23:48,City Morgue,MINIMIZYA (feat. IDK),109677,Monday,n,y
37415,2020-05-25 23:50,City Morgue,THE BALLOONS,110970,Monday,n,y
37416,2020-05-25 23:52,City Morgue,SOUL BURN,89251,Monday,n,y
37417,2020-05-25 23:53,City Morgue,16 TOES,103783,Monday,n,y
37418,2020-05-25 23:55,City Morgue,WOAH,90731,Monday,n,y
37419,2020-05-25 23:57,City Morgue,DIRTNAP,102011,Monday,n,y
37420,2020-05-25 23:59,City Morgue,C4,132000,Monday,n,y
37421,2020-05-26 00:00,City Morgue,BABYWIPES,83568,Tuesday,n,y
37422,2020-05-26 00:02,City Morgue,MOUTHGUARD,117223,Tuesday,n,y
37423,2020-05-26 00:03,City Morgue,SCREAMING AT THE RAIN,70651,Tuesday,n,y
37424,2020-05-26 01:01,City Morgue,SCREAMING AT THE RAIN,46682,Tuesday,n,y
37425,2020-05-26 01:04,City Morgue,THE FALL BEFORE THE GIVE UP (feat. Clever),44088,Tuesday,n,y
37426,2020-05-26 01:04,City Morgue,PEELING SCABS,140779,Tuesday,n,y
37427,2020-05-26 01:06,City Morgue,ACAB (feat. Nascar Aloe),121494,Tuesday,n,y
37428,2020-05-26 01:08,City Morgue,V12,110154,Tuesday,n,y
37429,2020-05-26 01:10,City Morgue,CYKA,126315,Tuesday,n,y
37430,2020-05-26 01:12,City Morgue,BABYWIPES,83573,Tuesday,n,y
37431,2020-05-26 01:13,LUCKI,TUNE & SCOTTY,36390,Tuesday,n,y
37432,2020-05-26 01:13,Shakewell,Late Night,44756,Tuesday,n,n
37433,2020-05-26 01:20,LUCKI,TUNE & SCOTTY,100677,Tuesday,n,y
37434,2020-05-26 01:20,LUCKI,4everybody,12750,Tuesday,y,y
37435,2020-05-26 01:53,LUCKI,4everybody,7410,Tuesday,y,y
37436,2020-05-26 01:54,Playboi Carti,@ MEH,82370,Tuesday,n,y
37437,2020-05-26 02:43,Playboi Carti,@ MEH,84313,Tuesday,n,y
37438,2020-05-26 02:45,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800,Tuesday,n,y
37439,2020-05-26 02:48,Playboi Carti,Magnolia,181812,Tuesday,n,y
37440,2020-05-26 03:18,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",7210,Tuesday,y,n
37441,2020-05-26 03:18,Playboi Carti,wokeuplikethis*,137904,Tuesday,n,y
37442,2020-05-26 03:21,Lil Yachty,Get Dripped (feat. Playboi Carti),158769,Tuesday,n,y
37443,2020-05-26 03:24,Gunna,Same Yung Nigga (feat. Playboi Carti),180934,Tuesday,n,y
37444,2020-05-26 03:28,Playboi Carti,Long Time - Intro,211773,Tuesday,n,y
37445,2020-05-26 03:32,Playboi Carti,Location,7630,Tuesday,y,y
37446,2020-05-26 03:32,Playboi Carti,FlatBed Freestyle,920,Tuesday,y,y
37447,2020-05-26 03:32,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),233132,Tuesday,n,n
37448,2020-05-26 03:32,NAV,Minute,1050,Tuesday,y,n
37449,2020-05-26 03:34,City Morgue,ACAB (feat. Nascar Aloe),121494,Tuesday,n,y
37450,2020-05-26 03:36,City Morgue,CYKA,126315,Tuesday,n,y
37451,2020-05-26 03:39,Playboi Carti,R.I.P.,192026,Tuesday,n,y
37452,2020-05-26 03:41,City Morgue,V12,104512,Tuesday,n,y
37453,2020-05-26 03:41,Playboi Carti,R.I.P.,3480,Tuesday,y,y
37454,2020-05-26 03:45,Gunna,SKYBOX,255483,Tuesday,n,y
37455,2020-05-26 03:48,JPEGMAFIA,BALD!,153932,Tuesday,n,y
37456,2020-05-26 03:51,Tommy Genesis,Tommy,162480,Tuesday,n,y
37457,2020-05-26 03:54,Injury Reserve,Hoodwinked,189192,Tuesday,n,y
37458,2020-05-26 03:56,Yung Lean,My Agenda,128986,Tuesday,n,y
37459,2020-05-26 03:58,Tommy Genesis,Play With It,120012,Tuesday,n,y
37460,2020-05-26 04:03,Black Hippy,Rolling Stone,113082,Tuesday,n,n
37461,2020-05-26 04:03,Yung Lean,My Agenda,90,Tuesday,y,y
37462,2020-05-26 04:07,Yung Lean,My Agenda,128986,Tuesday,n,y
37463,2020-05-26 04:10,Yung Lean,Yayo,157293,Tuesday,n,y
37464,2020-05-26 04:13,Yung Lean,Boylife in EU,216360,Tuesday,n,y
37465,2020-05-26 04:16,Yung Lean,Violence,172253,Tuesday,n,y
37466,2020-05-26 04:19,Yung Lean,Outta My Head,171426,Tuesday,n,y
37467,2020-05-26 04:22,Yung Lean,Dance in the Dark,173853,Tuesday,n,y
37468,2020-05-26 04:25,Yung Lean,Acid at 7/11,192506,Tuesday,n,y
37469,2020-05-26 04:30,Yung Lean,Starz,260360,Tuesday,n,y
37470,2020-05-26 04:32,Yung Lean,Hellraiser,145533,Tuesday,n,y
37471,2020-05-26 04:35,Yung Lean,Butterfly Paralyzed,157413,Tuesday,n,y
37472,2020-05-26 04:37,Yung Lean,Dogboy,136293,Tuesday,n,y
37473,2020-05-26 04:39,Yung Lean,Iceheart,128053,Tuesday,n,y
37474,2020-05-26 04:41,Yung Lean,Pikachu,127080,Tuesday,n,y
37475,2020-05-26 04:44,Yung Lean,Low,164333,Tuesday,n,y
37476,2020-05-26 04:46,Yung Lean,Sunset Sunrise,152013,Tuesday,n,y
37477,2020-05-26 04:49,Yung Lean,Put Me in a Spell,176573,Tuesday,n,y
37478,2020-05-26 04:59,Thee Oh Sees,The Dream,316476,Tuesday,n,n
37479,2020-05-26 04:59,Yung Lean,Put Me in a Spell,3010,Tuesday,y,y
37480,2020-05-26 05:03,Tommy Genesis,Rainbow,167933,Tuesday,n,y
37481,2020-05-26 05:03,Tommy Genesis,Tommy,896,Tuesday,y,y
37482,2020-05-26 05:06,Key Glock,Son Of A Gun,24220,Tuesday,y,n
37483,2020-05-26 05:07,Future,XanaX Damage,104013,Tuesday,n,y
37484,2020-05-26 05:12,Future,Love Thy Enemies,127373,Tuesday,n,y
37485,2020-05-26 05:17,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],45594,Tuesday,n,y
37486,2020-05-26 05:17,03 Greedo,Trap House (feat. Shoreline Mafia),221395,Tuesday,n,n
37487,2020-05-26 06:11,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],1280,Tuesday,y,y
37488,2020-05-26 06:11,Don Toliver,Had Enough (feat. Quavo & Offset),4620,Tuesday,y,y
37489,2020-05-26 06:13,Key Glock,Son Of A Gun,106826,Tuesday,n,n
37490,2020-05-26 07:25,LUCKI,TUNE & SCOTTY,137195,Tuesday,n,y
37491,2020-05-26 07:53,Steve Lacy,Dark Red,1120,Tuesday,y,n
37492,2020-05-26 07:53,CJ Fly,RUDEBWOY (feat. Joey Bada$$),260,Tuesday,y,n
37493,2020-05-26 07:53,Meshuggah,Bleed,137878,Tuesday,n,n
37494,2020-05-26 07:53,Slick Rick,Children's Story,1290,Tuesday,y,n
37495,2020-05-26 07:53,Das EFX,They Want EFX,6250,Tuesday,y,n
37496,2020-05-26 07:53,Gunna,ADDYS (feat. Nechie),1530,Tuesday,y,y
37497,2020-05-26 07:56,Das EFX,They Want EFX,28090,Tuesday,y,n
37498,2020-05-26 16:41,Key Glock,Son Of A Gun,106826,Tuesday,n,n
37499,2020-05-26 16:43,LUCKI,TUNE & SCOTTY,137195,Tuesday,n,y
37500,2020-05-26 16:51,Meshuggah,Bleed,442733,Tuesday,n,n
37501,2020-05-26 16:54,Gunna,ADDYS (feat. Nechie),179373,Tuesday,n,y
37502,2020-05-26 16:56,Steve Lacy,Dark Red,171679,Tuesday,n,n
37503,2020-05-26 17:02,Key Glock,Son Of A Gun,106826,Tuesday,n,n
37504,2020-05-26 17:05,LUCKI,TUNE & SCOTTY,137195,Tuesday,n,y
37505,2020-05-26 17:08,Meshuggah,Bleed,220556,Tuesday,n,n
37506,2020-05-26 17:16,City Morgue,NECK BRACE,2410,Tuesday,y,y
37507,2020-05-26 17:16,Meshuggah,Bleed,981,Tuesday,y,n
37508,2020-05-26 17:16,Gunna,ADDYS (feat. Nechie),2240,Tuesday,y,y
37509,2020-05-26 17:18,City Morgue,THRESH,116965,Tuesday,n,y
37510,2020-05-26 17:20,City Morgue,SPLINTER,135667,Tuesday,n,y
37511,2020-05-26 17:22,City Morgue,MINIMIZYA (feat. IDK),109677,Tuesday,n,y
37512,2020-05-26 17:24,City Morgue,THE BALLOONS,110970,Tuesday,n,y
37513,2020-05-26 17:26,City Morgue,SOUL BURN,89251,Tuesday,n,y
37514,2020-05-26 17:27,City Morgue,16 TOES,103783,Tuesday,n,y
37515,2020-05-26 17:29,City Morgue,WOAH,90731,Tuesday,n,y
37516,2020-05-26 17:31,City Morgue,DIRTNAP,102011,Tuesday,n,y
37517,2020-05-26 17:33,City Morgue,C4,132000,Tuesday,n,y
37518,2020-05-26 17:34,City Morgue,BABYWIPES,83568,Tuesday,n,y
37519,2020-05-26 17:36,City Morgue,MOUTHGUARD,117223,Tuesday,n,y
37520,2020-05-26 17:40,City Morgue,SCREAMING AT THE RAIN,117329,Tuesday,n,y
37521,2020-05-26 17:43,City Morgue,PEELING SCABS,140779,Tuesday,n,y
37522,2020-05-26 17:45,City Morgue,THE FALL BEFORE THE GIVE UP (feat. Clever),148957,Tuesday,n,y
37523,2020-05-26 17:47,City Morgue,ACAB (feat. Nascar Aloe),121494,Tuesday,n,y
37524,2020-05-26 17:49,City Morgue,V12,110154,Tuesday,n,y
37525,2020-05-26 17:51,City Morgue,CYKA,126315,Tuesday,n,y
37526,2020-05-26 17:54,City Morgue,Arson,160426,Tuesday,n,y
37527,2020-05-26 17:57,Yung Lean,Yayo,157293,Tuesday,n,y
37528,2020-05-26 17:58,Shakewell,Late Night,112857,Tuesday,n,n
37529,2020-05-26 18:01,Ski Mask The Slump God,Carbonated Water,141040,Tuesday,n,y
37530,2020-05-26 18:03,City Morgue,DAWG,100346,Tuesday,n,y
37531,2020-05-26 18:06,Yunggoth✰,On the Floor (feat. Lil Peep),191152,Tuesday,n,n
37532,2020-05-26 18:09,Pouya,Aftershock,179783,Tuesday,n,n
37533,2020-05-26 18:12,Killstation,Cracks,131840,Tuesday,n,n
37534,2020-05-26 18:14,City Morgue,SHINNERS13,102586,Tuesday,n,y
37535,2020-05-26 18:16,IDK,ONCE UPON A TIME (FREESTYLE),150819,Tuesday,n,y
37536,2020-05-26 18:19,Fukkit,Flash Bang,145624,Tuesday,n,n
37537,2020-05-26 18:22,Ramirez,GreyGods (feat. $Uicideboy$),192750,Tuesday,n,n
37538,2020-05-26 18:24,City Morgue,DIRTNAP,102013,Tuesday,n,y
37539,2020-05-26 18:26,Ski Mask The Slump God,Unbothered,138426,Tuesday,n,y
37540,2020-05-26 18:29,IDK,Porno,201878,Tuesday,n,y
37541,2020-05-26 18:32,Shakewell,Pemex,156238,Tuesday,n,n
37542,2020-05-26 18:34,City Morgue,V12,110154,Tuesday,n,y
37543,2020-05-26 18:36,Jasiah,Break Shit,95483,Tuesday,n,n
37544,2020-05-26 18:38,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),166400,Tuesday,n,y
37545,2020-05-26 18:41,Yung Lean,Pikachu,127080,Tuesday,n,y
37546,2020-05-26 18:42,City Morgue,SOUL BURN,82956,Tuesday,n,y
37547,2020-05-26 18:46,City Morgue,SCREAMING AT THE RAIN,223279,Tuesday,n,y
37548,2020-05-26 18:48,City Morgue,ACAB (feat. Nascar Aloe),118650,Tuesday,n,y
37549,2020-05-26 18:48,City Morgue,PEELING SCABS,4330,Tuesday,y,y
37550,2020-05-26 18:50,Key Glock,Son Of A Gun,106826,Tuesday,n,n
37551,2020-05-26 18:53,Gunna,SKYBOX,178093,Tuesday,n,y
37552,2020-05-26 18:55,JPEGMAFIA,BALD!,153932,Tuesday,n,y
37553,2020-05-26 18:58,Yung Lean,french hotel,144133,Tuesday,n,y
37554,2020-05-26 18:58,Tommy Genesis,Play With It,2294,Tuesday,y,y
37555,2020-05-26 19:01,Tommy Genesis,Tommy,162480,Tuesday,n,y
37556,2020-05-26 19:02,Playboi Carti,Unknown Track,50559,Tuesday,n,y
37557,2020-05-27 03:10,Playboi Carti,Unknown Track,7157,Wednesday,y,y
37558,2020-05-27 03:10,Playboi Carti,Unknown Track,1728,Wednesday,y,y
37559,2020-05-27 03:10,Playboi Carti,Unknown Track,2090,Wednesday,y,y
37560,2020-05-27 03:10,City Morgue,ACAB (feat. Nascar Aloe),121494,Wednesday,n,y
37561,2020-05-27 03:10,Playboi Carti,Unknown Track,874,Wednesday,y,y
37562,2020-05-27 03:13,Playboi Carti,Unknown Track,151835,Wednesday,n,y
37563,2020-05-27 03:16,Playboi Carti,Unknown Track,159335,Wednesday,n,y
37564,2020-05-27 03:18,City Morgue,CYKA,126315,Wednesday,n,y
37565,2020-05-27 03:20,City Morgue,SCREAMING AT THE RAIN,69429,Wednesday,n,y
37566,2020-05-27 04:50,City Morgue,SCREAMING AT THE RAIN,9496,Wednesday,y,y
37567,2020-05-27 04:53,Yung Lean,My Agenda,16802,Wednesday,y,y
37568,2020-05-27 04:53,Gunna,SKYBOX,178093,Wednesday,n,y
37569,2020-05-27 04:53,Yung Lean,Yayo,2809,Wednesday,y,y
37570,2020-05-27 04:57,Yung Lean,Boylife in EU,216360,Wednesday,n,y
37571,2020-05-27 04:59,Little Simz,"might bang, might not",126462,Wednesday,n,y
37572,2020-05-27 05:29,Black Hippy,Rolling Stone,13509,Wednesday,y,n
37573,2020-05-27 05:29,Nauce,Lil Dipper,3946,Wednesday,y,n
37574,2020-05-27 05:29,Nauce,Lil Dipper,0,Wednesday,y,n
37575,2020-05-27 05:29,LibFOREIGN,Lil Dipper,0,Wednesday,y,n
37576,2020-05-27 05:34,The Lily Dippers,Last December,27254,Wednesday,y,n
37577,2020-05-27 05:34,The Lily Dippers,Restless Nights,280000,Wednesday,n,n
37578,2020-05-27 06:12,The Lily Dippers,Last December,194244,Wednesday,n,n
37579,2020-05-27 06:16,The Lily Dippers,Places,254250,Wednesday,n,n
37580,2020-05-27 06:41,The Lily Dippers,Immobilized,209000,Wednesday,n,n
37581,2020-05-27 11:06,The Lily Dippers,Tomorrow,33545,Wednesday,n,n
37582,2020-05-27 16:53,The Lily Dippers,Restless Nights,160,Wednesday,y,n
37583,2020-05-27 16:54,Key Glock,Son Of A Gun,106826,Wednesday,n,n
37584,2020-05-27 16:57,Meshuggah,Bleed,5908,Wednesday,y,n
37585,2020-05-27 16:57,LUCKI,TUNE & SCOTTY,137195,Wednesday,n,y
37586,2020-05-27 17:00,Gunna,ADDYS (feat. Nechie),179373,Wednesday,n,y
