,endTime,artistName,trackName,msPlayed,day,skipped?,top100Artist?
15494,2020-01-15 17:31,JPEGMAFIA,Curb Stomp,135116,Wednesday,0,1
15495,2020-01-15 17:34,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Wednesday,0,1
15496,2020-01-15 17:57,BROCKHAMPTON,RENTAL,141736,Wednesday,0,1
15497,2020-01-15 17:57,J. Cole,Villuminati,4870,Wednesday,1,0
15498,2020-01-15 17:57,XXXTENTACION,H2O,0,Wednesday,1,1
15499,2020-01-15 17:58,Playboi Carti,Unknown Track,60780,Wednesday,0,1
15500,2020-01-15 17:58,Playboi Carti,Unknown Track,4710,Wednesday,1,1
15501,2020-01-15 18:00,Playboi Carti,Unknown Track,135836,Wednesday,0,1
15502,2020-01-15 18:39,Playboi Carti,Unknown Track,182239,Wednesday,0,1
15503,2020-01-15 18:41,Playboi Carti,Unknown Track,132660,Wednesday,0,1
15504,2020-01-15 18:43,Playboi Carti,Unknown Track,82585,Wednesday,0,1
15505,2020-01-15 18:47,Playboi Carti,Unknown Track,250338,Wednesday,0,1
15506,2020-01-15 18:48,Playboi Carti,Unknown Track,75239,Wednesday,0,1
15507,2020-01-15 18:51,Playboi Carti,Unknown Track,179703,Wednesday,0,1
15508,2020-01-15 18:54,Playboi Carti,Unknown Track,198765,Wednesday,0,1
15509,2020-01-15 18:56,Playboi Carti,Unknown Track,10438,Wednesday,1,1
15510,2020-01-15 18:56,Playboi Carti,Unknown Track,70111,Wednesday,0,1
15511,2020-01-15 18:57,Playboi Carti,Unknown Track,85899,Wednesday,0,1
15512,2020-01-15 18:59,Playboi Carti,Unknown Track,93275,Wednesday,0,1
15513,2020-01-15 19:02,Playboi Carti,Unknown Track,181121,Wednesday,0,1
15514,2020-01-15 19:05,Playboi Carti,Unknown Track,171122,Wednesday,0,1
15515,2020-01-15 19:08,Playboi Carti,Unknown Track,196310,Wednesday,0,1
15516,2020-01-15 19:11,Playboi Carti,Unknown Track,189148,Wednesday,0,1
15517,2020-01-15 19:14,Playboi Carti,Unknown Track,155600,Wednesday,0,1
15518,2020-01-15 19:18,Playboi Carti,Unknown Track,213604,Wednesday,0,1
15519,2020-01-15 19:21,Playboi Carti,Unknown Track,182759,Wednesday,0,1
15520,2020-01-15 19:24,Playboi Carti,Unknown Track,183187,Wednesday,0,1
15521,2020-01-15 19:25,Playboi Carti,Unknown Track,46174,Wednesday,0,1
15522,2020-01-15 19:26,Playboi Carti,Unknown Track,107364,Wednesday,0,1
15523,2020-01-15 19:43,Playboi Carti,Unknown Track,135836,Wednesday,0,1
15524,2020-01-15 19:46,Playboi Carti,Unknown Track,182239,Wednesday,0,1
15525,2020-01-15 19:48,Playboi Carti,Unknown Track,132660,Wednesday,0,1
15526,2020-01-15 19:50,Playboi Carti,Unknown Track,82585,Wednesday,0,1
15527,2020-01-15 19:54,Playboi Carti,Unknown Track,250338,Wednesday,0,1
15528,2020-01-15 19:55,Playboi Carti,Unknown Track,75239,Wednesday,0,1
15529,2020-01-15 19:59,Playboi Carti,Unknown Track,179703,Wednesday,0,1
15530,2020-01-15 20:02,Playboi Carti,Unknown Track,2090,Wednesday,1,1
15531,2020-01-15 20:02,Playboi Carti,Unknown Track,198765,Wednesday,0,1
15532,2020-01-15 20:02,Playboi Carti,Unknown Track,2550,Wednesday,1,1
15533,2020-01-15 20:02,Playboi Carti,Unknown Track,4275,Wednesday,1,1
15534,2020-01-15 20:04,Playboi Carti,Unknown Track,93275,Wednesday,0,1
15535,2020-01-15 20:08,Playboi Carti,Unknown Track,181121,Wednesday,0,1
15536,2020-01-15 20:09,Playboi Carti,Unknown Track,15533,Wednesday,1,1
15537,2020-01-15 20:47,Playboi Carti,Unknown Track,30030,Wednesday,0,1
15538,2020-01-15 20:50,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Wednesday,0,1
15539,2020-01-15 20:53,JPEGMAFIA,Kenan Vs. Kel,181113,Wednesday,0,1
15540,2020-01-15 20:56,JPEGMAFIA,Beta Male Strategies,198008,Wednesday,0,1
15541,2020-01-15 20:57,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929,Wednesday,0,1
15542,2020-01-15 21:00,JPEGMAFIA,Grimy Waifu,175201,Wednesday,0,1
15543,2020-01-15 21:02,JPEGMAFIA,PTSD,148396,Wednesday,0,1
15544,2020-01-15 21:05,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,134986,Wednesday,0,1
15545,2020-01-15 21:06,JPEGMAFIA,PRONE!,630,Wednesday,1,1
15546,2020-01-15 21:06,JPEGMAFIA,Thot Tactics,1080,Wednesday,1,1
15547,2020-01-15 21:06,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",760,Wednesday,1,1
15548,2020-01-15 21:06,JPEGMAFIA,BBW,1010,Wednesday,1,1
15549,2020-01-15 21:06,JPEGMAFIA,All My Heroes Are Cornballs,60950,Wednesday,0,1
15550,2020-01-15 22:04,JPEGMAFIA,Free The Frail,199950,Wednesday,0,1
15551,2020-01-15 22:07,JPEGMAFIA,Grimy Waifu,175201,Wednesday,0,1
15552,2020-01-15 22:09,JPEGMAFIA,Grimy Waifu,2010,Wednesday,1,1
15553,2020-01-15 22:09,JPEGMAFIA,Post Verified Lifestyle,106708,Wednesday,0,1
15554,2020-01-15 22:10,JPEGMAFIA,BBW,35660,Wednesday,0,1
15555,2020-01-15 22:11,Danny Brown,uknowhatimsayin¿,89230,Wednesday,0,1
15556,2020-01-16 00:09,Danny Brown,uknowhatimsayin¿,86257,Thursday,0,1
15557,2020-01-16 00:32,Danny Brown,Grown Up,139930,Thursday,0,1
15558,2020-01-16 00:33,JPEGMAFIA,PRONE!,22782,Thursday,1,1
15559,2020-01-16 00:36,JPEGMAFIA,Thot Tactics,17410,Thursday,1,1
15560,2020-01-16 00:36,Danny Brown,Negro Spiritual,7270,Thursday,1,1
15561,2020-01-16 00:36,Danny Brown,Change Up,22003,Thursday,1,1
15562,2020-01-16 00:36,Danny Brown,Change Up,161269,Thursday,0,1
15563,2020-01-16 00:39,Danny Brown,Theme Song,166746,Thursday,0,1
15564,2020-01-16 00:42,Danny Brown,Dirty Laundry,184003,Thursday,0,1
15565,2020-01-16 00:46,Danny Brown,3 Tearz,236642,Thursday,0,1
15566,2020-01-16 00:49,Danny Brown,Belly of The Beast,154705,Thursday,0,1
15567,2020-01-16 00:52,Danny Brown,Savage Nomad,208740,Thursday,0,1
15568,2020-01-16 00:55,Danny Brown,Best Life,153508,Thursday,0,1
15569,2020-01-16 00:58,Danny Brown,uknowhatimsayin¿,175482,Thursday,0,1
15570,2020-01-16 01:00,Danny Brown,Negro Spiritual,89157,Thursday,0,1
15571,2020-01-16 01:05,Chance the Rapper,All Day Long,208238,Thursday,0,1
15572,2020-01-16 01:07,Chance the Rapper,Do You Remember,109021,Thursday,0,1
15573,2020-01-16 01:11,Chance the Rapper,Eternal,243915,Thursday,0,1
15574,2020-01-16 01:15,Chance the Rapper,Hot Shower,225923,Thursday,0,1
15575,2020-01-16 01:16,Chance the Rapper,We Go High,80640,Thursday,0,1
15576,2020-01-16 01:23,Chance the Rapper,I Got You (Always and Forever),186580,Thursday,0,1
15577,2020-01-16 01:24,Chance the Rapper,Photo Ops (Skit),75662,Thursday,0,1
15578,2020-01-16 01:25,Chance the Rapper,Roo,78287,Thursday,0,1
15579,2020-01-16 01:28,Chance the Rapper,The Big Day,138620,Thursday,0,1
15580,2020-01-16 01:31,Chance the Rapper,Let's Go On The Run,221271,Thursday,0,1
15581,2020-01-16 01:34,Chance the Rapper,Handsome,173489,Thursday,0,1
15582,2020-01-16 01:37,Chance the Rapper,Big Fish,186784,Thursday,0,1
15583,2020-01-16 01:38,Chance the Rapper,Ballin Flossin,32324,Thursday,0,1
15584,2020-01-16 01:38,Chance the Rapper,4 Quarters In The Black (Skit),2120,Thursday,1,1
15585,2020-01-16 01:42,Chance the Rapper,5 Year Plan,257815,Thursday,0,1
15586,2020-01-16 01:45,Chance the Rapper,Get A Bag,201079,Thursday,0,1
15587,2020-01-16 01:57,Chance the Rapper,Slide Around,270992,Thursday,0,1
15588,2020-01-16 02:02,Chance the Rapper,Found A Good One (Single No More),25348,Thursday,1,1
15589,2020-01-16 02:02,Chance the Rapper,Sun Come Down,215303,Thursday,0,1
15590,2020-01-16 02:03,Chance the Rapper,Town On The Hill,50500,Thursday,0,1
15591,2020-01-16 02:03,Chance the Rapper,Our House (Skit),930,Thursday,1,1
15592,2020-01-16 02:03,Chance the Rapper,Zanies and Fools,29270,Thursday,1,1
15593,2020-01-16 02:08,Quelle Chris,Obamacare,267155,Thursday,0,0
15594,2020-01-16 02:14,Quelle Chris,Straight Shot,370263,Thursday,0,0
15595,2020-01-16 02:15,A.K,Magic Forest,80770,Thursday,0,0
15596,2020-01-16 02:18,SALES,Chinese New Year,160000,Thursday,0,0
15597,2020-01-16 02:39,ASAP Mob,Yamborghini High (feat. Juicy J),302004,Thursday,0,1
15598,2020-01-16 02:42,Clairo,Softly,185306,Thursday,0,0
15599,2020-01-16 02:44,Clairo,4EVER,159595,Thursday,0,0
15600,2020-01-16 02:47,Clairo,Bubble Gum,175960,Thursday,0,0
15601,2020-01-16 02:50,Clairo,Flaming Hot Cheetos,119434,Thursday,0,0
15602,2020-01-16 02:51,Earl Sweatshirt,EAST,118935,Thursday,0,1
15603,2020-01-16 02:53,MF DOOM,One Beer,120000,Thursday,0,0
15604,2020-01-16 02:57,Quelle Chris,Obamacare,206800,Thursday,0,0
15605,2020-01-16 02:58,A.K,Magic Forest,80770,Thursday,0,0
15606,2020-01-16 02:59,A.K,Fabrik,64640,Thursday,0,0
15607,2020-01-16 03:01,A.K,Mystery,113333,Thursday,0,0
15608,2020-01-16 03:02,A.K,Snowflake,57835,Thursday,0,0
15609,2020-01-16 03:03,A.K,Parade,36000,Thursday,0,0
15610,2020-01-16 03:03,A.K,Get Ready,37333,Thursday,0,0
15611,2020-01-16 03:04,A.K,Anime,28839,Thursday,1,0
15612,2020-01-16 03:05,A.K,Way,74500,Thursday,0,0
15613,2020-01-16 03:07,A.K,Magic Forest,80770,Thursday,0,0
15614,2020-01-16 03:11,MF DOOM,One Beer,258586,Thursday,0,0
15615,2020-01-16 03:13,Danny Brown,Grown Up,139930,Thursday,0,1
15616,2020-01-16 03:15,A.K,Fabrik,106420,Thursday,0,0
15617,2020-01-16 03:16,Playboi Carti,Unknown Track,4580,Thursday,1,1
15618,2020-01-16 03:16,A.K,Mystery,32821,Thursday,0,0
15619,2020-01-16 03:22,Playboi Carti,Unknown Track,369057,Thursday,0,1
15620,2020-01-16 03:24,Playboi Carti,Unknown Track,142576,Thursday,0,1
15621,2020-01-16 03:28,Playboi Carti,Unknown Track,215092,Thursday,0,1
15622,2020-01-16 03:31,Playboi Carti,Unknown Track,208065,Thursday,0,1
15623,2020-01-16 03:35,Playboi Carti,Unknown Track,244062,Thursday,0,1
15624,2020-01-16 03:38,Playboi Carti,Unknown Track,175307,Thursday,0,1
15625,2020-01-16 03:43,Playboi Carti,Unknown Track,286537,Thursday,0,1
15626,2020-01-16 03:49,Playboi Carti,Unknown Track,216450,Thursday,0,1
15627,2020-01-16 03:52,Playboi Carti,Unknown Track,171560,Thursday,0,1
15628,2020-01-16 03:56,Playboi Carti,Unknown Track,220081,Thursday,0,1
15629,2020-01-16 04:00,Playboi Carti,Unknown Track,243095,Thursday,0,1
15630,2020-01-16 04:04,Playboi Carti,Unknown Track,230556,Thursday,0,1
15631,2020-01-16 04:08,Playboi Carti,Unknown Track,214569,Thursday,0,1
15632,2020-01-16 04:11,Playboi Carti,Unknown Track,187924,Thursday,0,1
15633,2020-01-16 04:14,Playboi Carti,Unknown Track,209057,Thursday,0,1
15634,2020-01-16 05:09,Playboi Carti,Unknown Track,141033,Thursday,0,1
15635,2020-01-16 05:12,MF DOOM,One Beer,191150,Thursday,0,0
15636,2020-01-16 05:14,A.K,Magic Forest,80770,Thursday,0,0
15637,2020-01-16 05:16,Danny Brown,Grown Up,139930,Thursday,0,1
15638,2020-01-16 05:19,Kari Faux,LEAVE ME ALONE,187585,Thursday,0,0
15639,2020-01-16 05:22,Kari Faux,Color Theory,172739,Thursday,0,0
15640,2020-01-16 05:24,Kari Faux,No Small Talk,122274,Thursday,0,0
15641,2020-01-16 05:24,Rico & A.R.T.,Je Weet,17210,Thursday,1,0
15642,2020-01-16 05:24,Freddie Gibbs,Triple Threat,2810,Thursday,1,1
15643,2020-01-16 05:27,Freddie Gibbs,Weight,168009,Thursday,0,1
15644,2020-01-16 05:29,Freddie Gibbs,Death Row (feat. 03 Greedo),90266,Thursday,0,1
15645,2020-01-16 18:25,Wu-Tang Clan,For Heavens Sake,12995,Thursday,1,1
15646,2020-01-16 18:29,Young MC,Bust A Move,263914,Thursday,0,0
15647,2020-01-16 18:30,Flipp Dinero,Leave Me Alone,33405,Thursday,0,0
15648,2020-01-16 18:30,Tom Petty,Free Fallin',2414,Thursday,1,0
15649,2020-01-16 18:33,Famous Dex,PICK IT UP (feat. A$AP Rocky),191251,Thursday,0,0
15650,2020-01-16 18:33,Neck Deep,December,15184,Thursday,1,0
15651,2020-01-16 18:37,Tee Grizzley,First Day Out,254693,Thursday,0,0
15652,2020-01-16 18:38,SuicideBoyS,Runnin' Thru The 7th With My Woadies,38213,Thursday,0,0
15653,2020-01-16 18:38,Noname,Song 31,5247,Thursday,1,1
15654,2020-01-16 18:42,The Notorious B.I.G.,Who Shot Ya? - 2005 Remaster,207888,Thursday,0,1
15655,2020-01-16 18:46,Freddie Gibbs,How We Do ('93 Til Freestyle #3),240066,Thursday,0,1
15656,2020-01-16 18:48,Juice WRLD,Maze,144090,Thursday,0,1
15657,2020-01-16 18:51,Danny Brown,When It Rain,195966,Thursday,0,1
15658,2020-01-16 18:54,Rico Nasty,Why Oh Why,146252,Thursday,0,1
15659,2020-01-16 18:59,alt-J,3WW (feat. Little Simz) - OTG Version,307426,Thursday,0,1
15660,2020-01-16 19:02,Aries,RACECAR,157435,Thursday,0,0
15661,2020-01-16 19:08,Guns N' Roses,One In A Million,368600,Thursday,0,0
15662,2020-01-16 19:12,Lil Skies,Red Roses (feat. Landon Cube),262544,Thursday,0,0
15663,2020-01-16 19:16,Little Simz,Selfish,226096,Thursday,0,1
15664,2020-01-16 19:21,Earl Sweatshirt,Hive (feat. Vince Staples & Casey Veggies),277240,Thursday,0,1
15665,2020-01-16 19:24,Lil Peep,Beamer Boy,203373,Thursday,0,1
15666,2020-01-16 19:27,Jack Harlow,DRIP DROP (feat. Cyhi The Prynce),203612,Thursday,0,0
15667,2020-01-16 19:31,The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,208466,Thursday,0,1
15668,2020-01-16 19:35,Drugdealer,Fools,269840,Thursday,0,0
15669,2020-01-16 19:37,KEY!,Remember Me (feat. Rico Nasty),123428,Thursday,0,0
15670,2020-01-16 19:41,Meditation Simple,Fear,2310,Thursday,1,0
15671,2020-01-16 19:41,Travis Scott,NO BYSTANDERS,156650,Thursday,0,1
15672,2020-01-16 19:44,Lil Uzi Vert,Futsal Shuffle 2020,164120,Thursday,0,1
15673,2020-01-16 19:44,Meditation Simple,Grass,11450,Thursday,1,0
15674,2020-01-16 19:48,JPEGMAFIA,Papi I Missed U,242175,Thursday,0,1
15675,2020-01-16 19:49,XXXTENTACION,Dead Inside (Interlude),86826,Thursday,0,1
15676,2020-01-16 19:52,Kid Cudi,Simple As...,151333,Thursday,0,1
15677,2020-01-16 19:53,Joey BadaSS,DEVASTATED,2930,Thursday,1,1
15678,2020-01-16 19:53,SonReal,Preach,46704,Thursday,0,0
15679,2020-01-16 19:53,Death Grips,Outro,1270,Thursday,1,1
15680,2020-01-16 19:53,Sopwith Camel,Oriental Fantasy,1740,Thursday,1,1
15681,2020-01-16 19:55,Connor Gilbert,14400 Minutes,141778,Thursday,0,0
15682,2020-01-16 20:00,Joey BadaSS,LAND OF THE FREE,283689,Thursday,0,1
15683,2020-01-16 20:03,Jean Grae,Breakfast of Champions,194001,Thursday,0,0
15684,2020-01-16 20:07,Juice WRLD,10 Feet,212311,Thursday,0,1
15685,2020-01-16 20:10,Jon Bellion,All Time Low,217603,Thursday,0,0
15686,2020-01-16 20:13,Lil Pump,Crazy,125217,Thursday,0,0
15687,2020-01-16 20:14,Young MC,Got More Rhymes,109277,Thursday,0,0
15688,2020-01-16 20:14,Young MC,Principal's Office,650,Thursday,1,0
15689,2020-01-16 20:14,Aminé,Turf,640,Thursday,1,1
15690,2020-01-16 20:15,Pivot Gang,Bible,17880,Thursday,1,1
15691,2020-01-16 20:15,The Beatles,Drive My Car - Remastered 2009,0,Thursday,1,1
15692,2020-01-16 20:18,Pivot Gang,Mortal Kombat,211153,Thursday,0,1
15693,2020-01-16 20:21,Earl Sweatshirt,EL TORO COMBO MEAL (feat. Mavi),151860,Thursday,0,1
15694,2020-01-16 21:41,Freddie Gibbs,Weight,258404,Thursday,0,1
15695,2020-01-16 21:44,Lil Uzi Vert,Futsal Shuffle 2020,198912,Thursday,0,1
15696,2020-01-16 21:47,Danny Brown,uknowhatimsayin¿,175482,Thursday,0,1
15697,2020-01-16 21:49,MF DOOM,One Beer,101588,Thursday,0,0
15698,2020-01-16 23:32,MF DOOM,One Beer,258586,Thursday,0,0
15699,2020-01-16 23:35,Danny Brown,Grown Up,139930,Thursday,0,1
15700,2020-01-16 23:38,Kari Faux,LEAVE ME ALONE,168472,Thursday,0,0
15701,2020-01-16 23:39,Beak>,Life Goes On,8070,Thursday,1,0
15702,2020-01-16 23:39,Beak>,Life Goes On,4690,Thursday,1,0
15703,2020-01-16 23:39,Krill,Theme from Krill,0,Thursday,1,0
15704,2020-01-16 23:41,MF DOOM,One Beer,113080,Thursday,0,0
15705,2020-01-16 23:44,MF DOOM,One Beer,145531,Thursday,0,0
15706,2020-01-16 23:47,Danny Brown,Grown Up,139930,Thursday,0,1
15707,2020-01-16 23:49,Kari Faux,LEAVE ME ALONE,144867,Thursday,0,0
15708,2020-01-16 23:52,Kari Faux,Color Theory,172739,Thursday,0,0
15709,2020-01-16 23:57,Rico & A.R.T.,Je Weet,282620,Thursday,0,0
15710,2020-01-17 00:00,Freddie Gibbs,2 Legit,34927,Friday,0,1
15711,2020-01-17 00:00,Freddie Gibbs,Triple Threat,178422,Friday,0,1
15712,2020-01-17 00:02,Freddie Gibbs,Set Set,423,Friday,1,1
15713,2020-01-17 00:02,Freddie Gibbs,FLFM (Interlude),89696,Friday,0,1
15714,2020-01-17 00:03,Freddie Gibbs,Toe Tag,79120,Friday,0,1
15715,2020-01-17 00:03,Freddie Gibbs,FBC,9670,Friday,1,1
15716,2020-01-17 00:03,Playboi Carti,Unknown Track,1830,Friday,1,1
15717,2020-01-17 00:06,Playboi Carti,Unknown Track,180302,Friday,0,1
15718,2020-01-17 00:07,Playboi Carti,Unknown Track,30007,Friday,0,1
15719,2020-01-17 00:08,Playboi Carti,Unknown Track,1930,Friday,1,1
15720,2020-01-17 00:08,Playboi Carti,Unknown Track,46990,Friday,0,1
15721,2020-01-17 00:12,Playboi Carti,Unknown Track,66130,Friday,0,1
15722,2020-01-17 00:15,Playboi Carti,Unknown Track,151835,Friday,0,1
15723,2020-01-17 00:19,Playboi Carti,Unknown Track,210094,Friday,0,1
15724,2020-01-17 00:21,Playboi Carti,Unknown Track,165186,Friday,0,1
15725,2020-01-17 00:26,Playboi Carti,Unknown Track,271354,Friday,0,1
15726,2020-01-17 01:16,Playboi Carti,Unknown Track,1880,Friday,1,1
15727,2020-01-17 01:18,Playboi Carti,Unknown Track,82740,Friday,0,1
15728,2020-01-17 01:21,Playboi Carti,Unknown Track,180047,Friday,0,1
15729,2020-01-17 01:24,Playboi Carti,Unknown Track,164165,Friday,0,1
15730,2020-01-17 01:27,Playboi Carti,Unknown Track,203221,Friday,0,1
15731,2020-01-17 01:30,Playboi Carti,Unknown Track,202315,Friday,0,1
15732,2020-01-17 01:34,Earl Sweatshirt,EL TORO COMBO MEAL (feat. Mavi),19930,Friday,1,1
15733,2020-01-17 01:34,Playboi Carti,Unknown Track,170532,Friday,0,1
15734,2020-01-17 01:34,Quelle Chris,"You, Me & Nobody Else",4650,Friday,1,0
15735,2020-01-17 01:34,Quelle Chris,Obamacare,1490,Friday,1,0
15736,2020-01-17 01:39,Quelle Chris,Obamacare,267155,Friday,0,0
15737,2020-01-17 01:42,Lil Uzi Vert,Futsal Shuffle 2020,198912,Friday,0,1
15738,2020-01-17 01:47,Quelle Chris,Obamacare,267155,Friday,0,0
15739,2020-01-17 03:43,Danny Brown,uknowhatimsayin¿,175482,Friday,0,1
15740,2020-01-17 03:49,Quelle Chris,Straight Shot,333845,Friday,0,0
15741,2020-01-17 03:50,A.K,Magic Forest,80770,Friday,0,0
15742,2020-01-17 03:51,SALES,Chinese New Year,70795,Friday,0,0
15743,2020-01-17 07:31,SALES,Chinese New Year,160000,Friday,0,0
15744,2020-01-17 08:03,ASAP Mob,Yamborghini High (feat. Juicy J),302004,Friday,0,1
15745,2020-01-17 08:50,Clairo,Softly,63145,Friday,0,0
15746,2020-01-17 08:51,NoMBe,Prototype,33070,Friday,0,0
15747,2020-01-17 15:53,"Tyler, The Creator",IGOR'S THEME,200693,Friday,0,1
15748,2020-01-17 15:56,"Tyler, The Creator",EARFQUAKE,190066,Friday,0,1
15749,2020-01-17 15:59,Roddy Ricch,The Box,168190,Friday,0,1
15750,2020-01-17 16:54,"Tyler, The Creator",I THINK,212013,Friday,0,1
15751,2020-01-17 16:54,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626,Friday,1,1
15752,2020-01-17 16:57,"Tyler, The Creator",RUNNING OUT OF TIME,177226,Friday,0,1
15753,2020-01-17 17:00,"Tyler, The Creator",NEW MAGIC WAND,195320,Friday,0,1
15754,2020-01-17 17:04,"Tyler, The Creator",A BOY IS A GUN*,210253,Friday,0,1
15755,2020-01-17 17:07,"Tyler, The Creator",PUPPET,179013,Friday,0,1
15756,2020-01-17 17:10,"Tyler, The Creator",WHAT'S GOOD,205626,Friday,0,1
15757,2020-01-17 18:02,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,Friday,0,1
15758,2020-01-17 18:04,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200,Friday,0,1
15759,2020-01-17 18:09,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480,Friday,0,1
15760,2020-01-17 18:12,"Tyler, The Creator",Potato Salad,182493,Friday,0,1
15761,2020-01-17 18:14,Denzel Curry,RICKY,147866,Friday,0,1
15762,2020-01-17 18:19,BROCKHAMPTON,IF YOU PRAY RIGHT,302360,Friday,0,1
15763,2020-01-17 19:56,Playboi Carti,dothatshit!,181301,Friday,0,1
15764,2020-01-17 20:11,The Beach Boys,Don't Talk (Put Your Head On My Shoulder) - Remastered,8155,Friday,1,0
15765,2020-01-17 20:11,Kali Uchis,Miami (feat. BIA),243864,Friday,0,1
15766,2020-01-17 20:13,Dbangz,Thick Niggas and Anime Tiddies,90122,Friday,0,0
15767,2020-01-17 20:16,The Black Keys,Lonely Boy,193653,Friday,0,0
15768,2020-01-17 20:18,KMD,Plumskinnz (Oh No I Don't Believe It),101000,Friday,0,0
15769,2020-01-17 20:23,Led Zeppelin,Whole Lotta Love - 1990 Remaster,333893,Friday,0,1
15770,2020-01-17 20:23,XXXTENTACION,Carry On,5940,Friday,1,1
15771,2020-01-17 20:31,Yeah Yeah Yeahs,Heads Will Roll,221000,Friday,0,0
15772,2020-01-17 20:36,Hopsin,Ill Mind of Hopsin 8,262040,Friday,0,0
15773,2020-01-17 20:37,Juice WRLD,Let Me Know (I Wonder Why Freestyle),54740,Friday,0,1
15774,2020-01-17 20:37,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),37110,Friday,0,1
15775,2020-01-17 20:38,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),8730,Friday,1,1
15776,2020-01-17 20:40,Dreamville,Big Black Truck (with JID),152973,Friday,0,1
15777,2020-01-17 20:44,Dreamville,Still Up (with EARTHGANG feat. REASON),205200,Friday,0,1
15778,2020-01-17 20:46,Dreamville,Outta Pocket (with Bas & Cozz feat. Girl Talk),157213,Friday,0,1
15779,2020-01-17 20:49,Dreamville,Late Night (with Cozz & Omen feat. Buddy & Landstrip Chip),196920,Friday,0,1
15780,2020-01-17 20:53,Dreamville,"Spin Move (with Bas feat. Saba, Smino & The Hics)",223533,Friday,0,1
15781,2020-01-17 20:56,Dreamville,BUSSIT (with Ari Lennox),150720,Friday,0,1
15782,2020-01-17 20:59,Dreamville,"Passcode (with Ari Lennox feat. Buddy, Smino, Mez & Guapdad 4000)",206000,Friday,0,1
15783,2020-01-17 21:02,Dreamville,Up Up Away (with JID & EARTHGANG feat. Vince Staples),199706,Friday,0,1
15784,2020-01-17 21:06,Dreamville,"No Chorus (with Bas feat. Buddy, Guapdad 4000 & Dreezy)",202213,Friday,0,1
15785,2020-01-17 22:05,Dreamville,Disgusted (with Cozz feat. Childish Major),159016,Friday,0,1
15786,2020-01-17 22:10,Dreamville,Still Dreamin (with JID & Lute feat. 6LACK),2128,Friday,1,1
15787,2020-01-17 22:10,Dreamville,"Revenge (with Lute & Omen feat. Ari Lennox, EARTHGANG, Childish Major & REASON)",333226,Friday,0,1
15788,2020-01-17 23:13,Dreamville,Still Dreamin (with JID & Lute feat. 6LACK),258936,Friday,0,1
15789,2020-01-17 23:16,Dreamville,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",191780,Friday,0,1
15790,2020-01-17 23:21,J. Cole,A Tale of 2 Citiez,269786,Friday,0,0
15791,2020-01-17 23:23,LUCKI,Randomly,128538,Friday,0,1
15792,2020-01-17 23:26,YoungBoy Never Broke Again,Murda (feat. Trippie Redd),183681,Friday,0,0
15793,2020-01-17 23:48,N.E.R.D,Rollinem 7's,276201,Friday,0,1
15794,2020-01-17 23:48,Lil Uzi Vert,Futsal Shuffle 2020,18645,Friday,1,1
15795,2020-01-17 23:51,The Police,Roxanne,191946,Friday,0,0
15796,2020-01-17 23:54,Arizona Zervas,ROXANNE,163636,Friday,0,0
15797,2020-01-18 00:00,Guns N' Roses,One In A Million,368600,Saturday,0,0
15798,2020-01-18 00:04,NoMBe,Milk & Coffee,235653,Saturday,0,0
15799,2020-01-18 00:07,SALES,Chinese New Year,160000,Saturday,0,0
15800,2020-01-18 00:10,Jefferson Airplane,Somebody to Love,174840,Saturday,0,0
15801,2020-01-18 00:10,Metro Boomin,10 Freaky Girls (with 21 Savage),24003,Saturday,1,0
15802,2020-01-18 00:13,Playboi Carti,Long Time - Intro,33183,Saturday,0,1
15803,2020-01-18 00:13,Danny Brown,uknowhatimsayin¿,175482,Saturday,0,1
15804,2020-01-18 00:17,"Tyler, The Creator",I THINK,212013,Saturday,0,1
15805,2020-01-18 00:21,Free Nationals,Time,210385,Saturday,0,0
15806,2020-01-18 00:22,Quelle Chris,Obamacare,60087,Saturday,0,0
15807,2020-01-18 00:23,A.K,Magic Forest,80770,Saturday,0,0
15808,2020-01-18 00:26,Kevin Abstract,Joyride,216070,Saturday,0,1
15809,2020-01-18 00:30,Led Zeppelin,Immigrant Song - Remaster,24314,Saturday,1,1
15810,2020-01-18 00:30,Panucci's Pizza,Naruto Themed Sexting,182240,Saturday,0,0
15811,2020-01-18 05:23,M83,Midnight City,2965,Saturday,1,0
15812,2020-01-18 05:23,M83,Wait,15274,Saturday,1,0
15813,2020-01-18 05:23,M83,I Need You,4202,Saturday,1,0
15814,2020-01-18 05:24,M83,Midnight City,5546,Saturday,1,0
15815,2020-01-18 07:00,KAYTRANADA,Go DJ,6976,Saturday,1,1
